name,n,s,r,bsize,mean,std_dev
example1_double_seq_neumaier,25,33554432,0.0,0.0,0.1439512,0.000828584211724
example1_double_seq_neumaier,26,67108864,0.0,0.0,0.2885909,0.0013413720549481
example1_double_seq_neumaier,27,134217728,0.0,0.0,0.57832006,0.0015375383374679
example1_double_seq_neumaier,28,268435456,0.0,0.0,1.15919608,0.0020252710963911
example1_double_seq_neumaier,29,536870912,0.0,0.0,2.3267209,0.0032910513378194
example1_float_acc_col_cpu,15,128,256.0,0.0,0.00135074,0.0037640874374996
example1_float_acc_col_cpu,16,256,256.0,0.0,0.00104226,0.0033261594867084
example1_float_acc_col_cpu,17,512,256.0,0.0,0.00100494,0.003259456774635
example1_float_acc_col_cpu,18,1024,256.0,0.0,0.00103516,0.0033214505520624
example1_float_acc_col_cpu,19,512,1024.0,0.0,0.00257406,0.0035555254636772
example1_float_acc_col_cpu,20,2048,512.0,0.0,0.00140548,0.0004356742014348
example1_float_acc_col_cpu,21,4096,512.0,0.0,0.00177436,0.0012648312101636
example1_float_acc_col_cpu,22,8192,512.0,0.0,0.00239432,0.0030506288240362
example1_float_acc_col_cpu,23,8192,1024.0,0.0,0.00297864,0.0005781114841994
example1_float_acc_col_cpu,24,16384,1024.0,0.0,0.00516518,0.0009873494034483
example1_float_acc_col_cpu,25,16384,2048.0,0.0,0.00973778,0.0015411345315999
example1_float_acc_col_cpu,26,32768,2048.0,0.0,0.01692154,0.0017231517422846
example1_float_acc_col_cpu,27,32768,4096.0,0.0,0.03429944,0.001143389610959
example1_float_acc_col_cpu,28,65536,4096.0,0.0,0.06200656,0.0018739775678748
example1_float_acc_col_cpu,29,65536,8192.0,0.0,0.12276236,0.0024287224386663
example1_float_acc_col_gpu,15,512,64.0,0.0,0.00058606,0.0019085923053819
example1_float_acc_col_gpu,16,1024,64.0,0.0,0.00148278,0.0058901635585551
example1_float_acc_col_gpu,17,1024,128.0,0.0,0.00034216,9.19157466911732e-05
example1_float_acc_col_gpu,18,512,512.0,0.0,0.0010093,0.0002847377776846
example1_float_acc_col_gpu,19,2048,256.0,0.0,0.00119648,0.003357314507709
example1_float_acc_col_gpu,20,2048,512.0,0.0,0.00139724,0.0004609847294827
example1_float_acc_col_gpu,21,4096,512.0,0.0,0.0017066,0.0006127084068598
example1_float_acc_col_gpu,22,8192,512.0,0.0,0.00183816,0.0005977041913925
example1_float_acc_col_gpu,23,8192,1024.0,0.0,0.0031778,0.0008538933642739
example1_float_acc_col_gpu,24,16384,1024.0,0.0,0.00547798,0.0035371821685445
example1_float_acc_col_gpu,25,16384,2048.0,0.0,0.00956854,0.0008601525780645
example1_float_acc_col_gpu,26,32768,2048.0,0.0,0.01698496,0.0014427710576865
example1_float_acc_col_gpu,27,32768,4096.0,0.0,0.0337347999999999,0.0011719163792694
example1_float_acc_col_gpu,28,65536,4096.0,0.0,0.06171298,0.0017658616499994
example1_float_acc_col_gpu,29,65536,8192.0,0.0,0.12234334,0.0031280036445643
example1_float_acc_col_kahan_cpu,15,256,128.0,0.0,0.0004639,0.0006513159128774
example1_float_acc_col_kahan_cpu,16,512,128.0,0.0,0.0011268,0.003857504692023
example1_float_acc_col_kahan_cpu,17,256,512.0,0.0,0.00175182,0.0037182704048621
example1_float_acc_col_kahan_cpu,18,2048,128.0,0.0,0.00061336,0.0011422293590043
example1_float_acc_col_kahan_cpu,19,1024,512.0,0.0,0.00121942,0.0003692977389586
example1_float_acc_col_kahan_cpu,20,4096,256.0,0.0,0.00190632,0.0027382977316096
example1_float_acc_col_kahan_cpu,21,4096,512.0,0.0,0.00196,0.000688938402507
example1_float_acc_col_kahan_cpu,22,8192,512.0,0.0,0.00250862,0.0006990333818778
example1_float_acc_col_kahan_cpu,23,8192,1024.0,0.0,0.0048633,0.0038646146427211
example1_float_acc_col_kahan_cpu,24,16384,1024.0,0.0,0.0070171,0.0008502629905277
example1_float_acc_col_kahan_cpu,25,16384,2048.0,0.0,0.01324586,0.0013472868732291
example1_float_acc_col_kahan_cpu,26,32768,2048.0,0.0,0.0200026999999999,0.0023717247685073
example1_float_acc_col_kahan_cpu,27,32768,4096.0,0.0,0.0358068,0.0014982164634753
example1_float_acc_col_kahan_cpu,28,65536,4096.0,0.0,0.0646222,0.001770794921232
example1_float_acc_col_kahan_cpu,29,65536,8192.0,0.0,0.12666442,0.0033946960074895
example1_float_acc_col_kahan_gpu,15,512,64.0,0.0,0.0008146599999999,0.0034791525511074
example1_float_acc_col_kahan_gpu,16,512,128.0,0.0,0.00035762,7.19259511510247e-05
example1_float_acc_col_kahan_gpu,17,1024,128.0,0.0,0.00141088,0.005280710058316
example1_float_acc_col_kahan_gpu,18,2048,128.0,0.0,0.00047428,0.000147756700183
example1_float_acc_col_kahan_gpu,19,1024,512.0,0.0,0.00156686,0.0032673174793111
example1_float_acc_col_kahan_gpu,20,4096,256.0,0.0,0.00127082,0.0007786305007734
example1_float_acc_col_kahan_gpu,21,4096,512.0,0.0,0.00208168,0.000933089173506
example1_float_acc_col_kahan_gpu,22,8192,512.0,0.0,0.00257334,0.0007431892007848
example1_float_acc_col_kahan_gpu,23,8192,1024.0,0.0,0.0045029,0.0036667028410398
example1_float_acc_col_kahan_gpu,24,16384,1024.0,0.0,0.00683912,0.0009883903145405
example1_float_acc_col_kahan_gpu,25,16384,2048.0,0.0,0.0132931,0.0014699329326641
example1_float_acc_col_kahan_gpu,26,32768,2048.0,0.0,0.0204695999999999,0.0028743706888887
example1_float_acc_col_kahan_gpu,27,32768,4096.0,0.0,0.03651246,0.0019972768932131
example1_float_acc_col_kahan_gpu,28,65536,4096.0,0.0,0.06520286,0.0025405601664971
example1_float_acc_col_kahan_gpu,29,65536,8192.0,0.0,0.1273907,0.004902053140246
example1_float_acc_col_neumaier_cpu,15,512,64.0,0.0,0.0004394,0.0013403475029153
example1_float_acc_col_neumaier_cpu,16,1024,64.0,0.0,0.00070782,0.0032539754191086
example1_float_acc_col_neumaier_cpu,17,512,256.0,0.0,0.0005999,0.0001911465139517
example1_float_acc_col_neumaier_cpu,18,1024,256.0,0.0,0.00110278,0.0034063663822619
example1_float_acc_col_neumaier_cpu,19,1024,512.0,0.0,0.0015842,0.0031811473607194
example1_float_acc_col_neumaier_cpu,20,4096,256.0,0.0,0.00158036,0.0033462756803616
example1_float_acc_col_neumaier_cpu,21,4096,512.0,0.0,0.00181122,0.0004419221600126
example1_float_acc_col_neumaier_cpu,22,8192,512.0,0.0,0.00268722,0.0033973148297814
example1_float_acc_col_neumaier_cpu,23,8192,1024.0,0.0,0.00400656,0.0012183882823347
example1_float_acc_col_neumaier_cpu,24,8192,2048.0,0.0,0.0070748,0.0017746679827448
example1_float_acc_col_neumaier_cpu,25,16384,2048.0,0.0,0.01290526,0.0032886367364124
example1_float_acc_col_neumaier_cpu,26,32768,2048.0,0.0,0.01962358,0.0017685233675676
example1_float_acc_col_neumaier_cpu,27,32768,4096.0,0.0,0.0358816999999999,0.001645301923164
example1_float_acc_col_neumaier_cpu,28,65536,4096.0,0.0,0.06202598,0.0018225679404485
example1_float_acc_col_neumaier_cpu,29,65536,8192.0,0.0,0.12283908,0.0030742583498516
example1_float_acc_col_neumaier_gpu,15,256,128.0,0.0,0.00032962,5.950334924547165e-05
example1_float_acc_col_neumaier_gpu,16,1024,64.0,0.0,0.00026488,7.291080376818273e-05
example1_float_acc_col_neumaier_gpu,17,512,256.0,0.0,0.00162102,0.0044812082622198
example1_float_acc_col_neumaier_gpu,18,2048,128.0,0.0,0.00160028,0.0047668915856549
example1_float_acc_col_neumaier_gpu,19,1024,512.0,0.0,0.00188332,0.0037009812291844
example1_float_acc_col_neumaier_gpu,20,4096,256.0,0.0,0.0014957599999999,0.0021520440455245
example1_float_acc_col_neumaier_gpu,21,4096,512.0,0.0,0.00258266,0.0044375335979642
example1_float_acc_col_neumaier_gpu,22,8192,512.0,0.0,0.0026181399999999,0.0019176269562314
example1_float_acc_col_neumaier_gpu,23,4096,2048.0,0.0,0.00496766,0.0008253235261745
example1_float_acc_col_neumaier_gpu,24,16384,1024.0,0.0,0.00678028,0.0014965526377481
example1_float_acc_col_neumaier_gpu,25,16384,2048.0,0.0,0.0125997,0.0018032699238792
example1_float_acc_col_neumaier_gpu,26,32768,2048.0,0.0,0.0192148,0.0022984809979547
example1_float_acc_col_neumaier_gpu,27,32768,4096.0,0.0,0.03580086,0.0018367683134088
example1_float_acc_col_neumaier_gpu,28,65536,4096.0,0.0,0.0625125,0.001681499285441
example1_float_acc_col_neumaier_gpu,29,65536,8192.0,0.0,0.12261732,0.003026477891233
example1_float_acc_row_cpu,15,128,256.0,0.0,0.00083278,0.0008549890150863
example1_float_acc_row_cpu,16,64,1024.0,0.0,0.0008706,0.0018579096988227
example1_float_acc_row_cpu,17,256,512.0,0.0,0.0015071,0.0020064761399029
example1_float_acc_row_cpu,18,256,1024.0,0.0,0.001004,0.002498533635261
example1_float_acc_row_cpu,19,512,1024.0,0.0,0.00087076,0.0003411026274436
example1_float_acc_row_cpu,20,512,2048.0,0.0,0.00225458,0.0010803374395369
example1_float_acc_row_cpu,21,1024,2048.0,0.0,0.0031888,0.000933935648703
example1_float_acc_row_cpu,22,1024,4096.0,0.0,0.00494056,0.0012369001107937
example1_float_acc_row_cpu,23,1024,8192.0,0.0,0.0069677,0.0008083616398718
example1_float_acc_row_cpu,24,1024,16384.0,0.0,0.0127742599999999,0.0013945093908699
example1_float_acc_row_cpu,25,4096,8192.0,0.0,0.02637156,0.0025763950543187
example1_float_acc_row_cpu,26,8192,8192.0,0.0,0.05589156,0.0070125052589306
example1_float_acc_row_cpu,27,8192,16384.0,0.0,0.11389934,0.0131339495258413
example1_float_acc_row_cpu,28,32768,8192.0,0.0,0.22956304,0.0254608649274825
example1_float_acc_row_cpu,29,4096,131072.0,0.0,0.44019292,0.0628081037439583
example1_float_acc_row_gpu,15,64,512.0,0.0,0.0006185,0.0006825121737719
example1_float_acc_row_gpu,16,256,256.0,0.0,0.00107898,0.0011710103345715
example1_float_acc_row_gpu,17,64,2048.0,0.0,0.0011622,0.0012863154308936
example1_float_acc_row_gpu,18,256,1024.0,0.0,0.0008254399999999,0.0009871392838471
example1_float_acc_row_gpu,19,512,1024.0,0.0,0.0008483399999999,0.0002670227086574
example1_float_acc_row_gpu,20,512,2048.0,0.0,0.00221806,0.0007700375662715
example1_float_acc_row_gpu,21,1024,2048.0,0.0,0.00317302,0.0007051099636342
example1_float_acc_row_gpu,22,1024,4096.0,0.0,0.0050139999999999,0.000899837899234
example1_float_acc_row_gpu,23,512,16384.0,0.0,0.0072758999999999,0.0017124673242823
example1_float_acc_row_gpu,24,2048,8192.0,0.0,0.0127611399999999,0.0011905425964145
example1_float_acc_row_gpu,25,2048,16384.0,0.0,0.02802906,0.0029965233896797
example1_float_acc_row_gpu,26,8192,8192.0,0.0,0.05491604,0.0082052074429621
example1_float_acc_row_gpu,27,16384,8192.0,0.0,0.11865754,0.0137133416582955
example1_float_acc_row_gpu,28,32768,8192.0,0.0,0.2280140799999999,0.0225613987551611
example1_float_acc_row_gpu,29,65536,8192.0,0.0,0.44942612,0.0511315507317175
example1_float_acc_row_kahan_cpu,15,128,256.0,0.0,0.0009104,0.0007054418502482
example1_float_acc_row_kahan_cpu,16,64,1024.0,0.0,0.00112766,0.0018877116436012
example1_float_acc_row_kahan_cpu,17,64,2048.0,0.0,0.00145156,0.0016732113222721
example1_float_acc_row_kahan_cpu,18,256,1024.0,0.0,0.0010119,0.0011701184180436
example1_float_acc_row_kahan_cpu,19,256,2048.0,0.0,0.00086512,0.0008482577736821
example1_float_acc_row_kahan_cpu,20,1024,1024.0,0.0,0.00269618,0.0017223807880906
example1_float_acc_row_kahan_cpu,21,1024,2048.0,0.0,0.00366258,0.0009295771496453
example1_float_acc_row_kahan_cpu,22,1024,4096.0,0.0,0.0060116599999999,0.0008461245049986
example1_float_acc_row_kahan_cpu,23,512,16384.0,0.0,0.0104403,0.0019956717374542
example1_float_acc_row_kahan_cpu,24,16384,1024.0,0.0,0.03266706,0.0040852831461334
example1_float_acc_row_kahan_cpu,25,16384,2048.0,0.0,0.09113712,0.0141422359324464
example1_float_acc_row_kahan_cpu,26,32768,2048.0,0.0,0.18555478,0.0327035439883752
example1_float_acc_row_kahan_cpu,27,16384,8192.0,0.0,0.39722222,0.0686233272143738
example1_float_acc_row_kahan_cpu,28,32768,8192.0,0.0,0.77736008,0.1249493761601465
example1_float_acc_row_kahan_cpu,29,65536,8192.0,0.0,1.59718448,0.2761925259886099
example1_float_acc_row_kahan_gpu,15,64,512.0,0.0,0.00093198,0.001041093900566
example1_float_acc_row_kahan_gpu,16,64,1024.0,0.0,0.00158436,0.001672811085861
example1_float_acc_row_kahan_gpu,17,64,2048.0,0.0,0.00143598,0.0015275183086514
example1_float_acc_row_kahan_gpu,18,256,1024.0,0.0,0.00083846,0.0013729233105802
example1_float_acc_row_kahan_gpu,19,256,2048.0,0.0,0.00084214,0.0008247355299038
example1_float_acc_row_kahan_gpu,20,512,2048.0,0.0,0.00235944,0.0019626006191286
example1_float_acc_row_kahan_gpu,21,1024,2048.0,0.0,0.00375356,0.0019380213048259
example1_float_acc_row_kahan_gpu,22,2048,2048.0,0.0,0.00598762,0.000956006636686
example1_float_acc_row_kahan_gpu,23,512,16384.0,0.0,0.01005856,0.0017288043899688
example1_float_acc_row_kahan_gpu,24,16384,1024.0,0.0,0.03049398,0.0042236385053744
example1_float_acc_row_kahan_gpu,25,16384,2048.0,0.0,0.08510662,0.011297972727468
example1_float_acc_row_kahan_gpu,26,16384,4096.0,0.0,0.20251878,0.041341793689694
example1_float_acc_row_kahan_gpu,27,32768,4096.0,0.0,0.3949226999999999,0.0606631158795382
example1_float_acc_row_kahan_gpu,28,32768,8192.0,0.0,0.7962363600000001,0.1219794896313511
example1_float_acc_row_kahan_gpu,29,65536,8192.0,0.0,1.54112942,0.2281383475715943
example1_float_acc_row_neumaier_cpu,15,32,1024.0,0.0,0.00058964,0.0004273546899478
example1_float_acc_row_neumaier_cpu,16,64,1024.0,0.0,0.00132142,0.0018985655282075
example1_float_acc_row_neumaier_cpu,17,64,2048.0,0.0,0.0012927,0.0017589023623863
example1_float_acc_row_neumaier_cpu,18,256,1024.0,0.0,0.00067264,0.0005941167259736
example1_float_acc_row_neumaier_cpu,19,256,2048.0,0.0,0.00101102,0.001212389350979
example1_float_acc_row_neumaier_cpu,20,1024,1024.0,0.0,0.00278916,0.00170377930879
example1_float_acc_row_neumaier_cpu,21,256,8192.0,0.0,0.0041749,0.0008570982428865
example1_float_acc_row_neumaier_cpu,22,1024,4096.0,0.0,0.00671924,0.0010807797177812
example1_float_acc_row_neumaier_cpu,23,2048,4096.0,0.0,0.01310366,0.001525021279343
example1_float_acc_row_neumaier_cpu,24,16384,1024.0,0.0,0.0340435,0.0052144738527702
example1_float_acc_row_neumaier_cpu,25,4096,8192.0,0.0,0.08976056,0.0159220189907318
example1_float_acc_row_neumaier_cpu,26,8192,8192.0,0.0,0.1838782,0.0329261634235742
example1_float_acc_row_neumaier_cpu,27,8192,16384.0,0.0,0.38535154,0.0723423660416105
example1_float_acc_row_neumaier_cpu,28,32768,8192.0,0.0,0.7425860799999999,0.1257985409102042
example1_float_acc_row_neumaier_cpu,29,65536,8192.0,0.0,1.5551757000000002,0.2527603434050015
example1_float_acc_row_neumaier_gpu,15,128,256.0,0.0,0.00094012,0.0009230702018541
example1_float_acc_row_neumaier_gpu,16,256,256.0,0.0,0.0010533,0.0008724501798535
example1_float_acc_row_neumaier_gpu,17,128,1024.0,0.0,0.00106312,0.0014983921946471
example1_float_acc_row_neumaier_gpu,18,1024,256.0,0.0,0.00167858,0.0015934159441339
example1_float_acc_row_neumaier_gpu,19,256,2048.0,0.0,0.00080306,0.0005191273843908
example1_float_acc_row_neumaier_gpu,20,1024,1024.0,0.0,0.00253504,0.0003901463336142
example1_float_acc_row_neumaier_gpu,21,1024,2048.0,0.0,0.00440078,0.0013154487600846
example1_float_acc_row_neumaier_gpu,22,2048,2048.0,0.0,0.00708404,0.0009643680802918
example1_float_acc_row_neumaier_gpu,23,2048,4096.0,0.0,0.0129991,0.0016588226123319
example1_float_acc_row_neumaier_gpu,24,16384,1024.0,0.0,0.0341397,0.0043861565028333
example1_float_acc_row_neumaier_gpu,25,2048,16384.0,0.0,0.084184,0.013796180598341
example1_float_acc_row_neumaier_gpu,26,4096,16384.0,0.0,0.19649506,0.0402345852304928
example1_float_acc_row_neumaier_gpu,27,16384,8192.0,0.0,0.3732527799999999,0.0551403221812924
example1_float_acc_row_neumaier_gpu,28,32768,8192.0,0.0,0.7281361,0.1128813919547542
example1_float_acc_row_neumaier_gpu,29,65536,8192.0,0.0,1.48377806,0.1930089488337115
example1_float_cuda_col,15,512,64.0,4.0,0.00012014,9.691148917798068e-07
example1_float_cuda_col,16,512,128.0,4.0,0.0001453,1.0546302185881e-06
example1_float_cuda_col,17,1024,128.0,4.0,0.0001939,6.144518047887574e-07
example1_float_cuda_col,18,1024,256.0,4.0,0.00024474,7.230886134196465e-07
example1_float_cuda_col,19,2048,256.0,4.0,0.0003473,9.948848769417289e-07
example1_float_cuda_col,20,2048,512.0,4.0,0.00046198,1.2695813225996471e-06
example1_float_cuda_col,21,4096,512.0,4.0,0.00069166,3.014319566499141e-06
example1_float_cuda_col,22,4096,1024.0,4.0,0.00095622,2.7500649342983e-06
example1_float_cuda_col,23,4096,2048.0,8.0,0.00236144,1.3286728071919824e-05
example1_float_cuda_col,24,4096,4096.0,64.0,0.0049159,1.1323174718880195e-05
example1_float_cuda_col,25,8192,4096.0,64.0,0.00805428,2.070693465622433e-05
example1_float_cuda_col,26,16384,4096.0,64.0,0.01509542,0.000132323365515
example1_float_cuda_col,27,16384,8192.0,32.0,0.02918822,0.0016510688101706
example1_float_cuda_col,28,32768,8192.0,32.0,0.05230798,0.0011324485930577
example1_float_cuda_col,29,65536,8192.0,32.0,0.09672096,0.0001910682066484
example1_float_cuda_col_Kahan,15,256,128.0,4.0,0.00012508,6.006798869036736e-07
example1_float_cuda_col_Kahan,16,512,128.0,4.0,0.00015294,6.197431989566801e-07
example1_float_cuda_col_Kahan,17,512,256.0,4.0,0.00020138,1.4967993062749908e-06
example1_float_cuda_col_Kahan,18,1024,256.0,4.0,0.00025592,6.006798869036713e-07
example1_float_cuda_col_Kahan,19,1024,512.0,4.0,0.00036446,1.0730463976122136e-06
example1_float_cuda_col_Kahan,20,2048,512.0,4.0,0.0004788,1.5252968931473328e-06
example1_float_cuda_col_Kahan,21,2048,1024.0,4.0,0.0007119,1.541930938923053e-06
example1_float_cuda_col_Kahan,22,4096,1024.0,4.0,0.0009801,1.919289834649207e-06
example1_float_cuda_col_Kahan,23,4096,2048.0,8.0,0.00241526,8.829010622455333e-06
example1_float_cuda_col_Kahan,24,4096,4096.0,64.0,0.00504128,1.0216113722538326e-05
example1_float_cuda_col_Kahan,25,8192,4096.0,64.0,0.00828264,2.041783933880637e-05
example1_float_cuda_col_Kahan,26,16384,4096.0,64.0,0.0155386,0.0002076418620055
example1_float_cuda_col_Kahan,27,16384,8192.0,32.0,0.0293413,0.0013529479415901
example1_float_cuda_col_Kahan,28,32768,8192.0,32.0,0.0523362,0.0001423823538711
example1_float_cuda_col_Kahan,29,65536,8192.0,32.0,0.0973612,0.0001674497792516
example1_float_cuda_col_neumaier,15,256,128.0,4.0,0.00013578,6.157789160643499e-07
example1_float_cuda_col_neumaier,16,512,128.0,4.0,0.00017336,7.494215456345123e-07
example1_float_cuda_col_neumaier,17,512,256.0,4.0,0.00022518,8.253632471802427e-07
example1_float_cuda_col_neumaier,18,1024,256.0,4.0,0.00029894,6.518419740885616e-07
example1_float_cuda_col_neumaier,19,1024,512.0,4.0,0.00041114,7.561988724494862e-07
example1_float_cuda_col_neumaier,20,2048,512.0,4.0,0.00055882,1.1373079564282846e-06
example1_float_cuda_col_neumaier,21,2048,1024.0,4.0,0.0007795199999999,7.886956423909884e-07
example1_float_cuda_col_neumaier,22,4096,1024.0,4.0,0.0010923,1.0350983390135132e-06
example1_float_cuda_col_neumaier,23,4096,2048.0,4.0,0.0020649799999999,5.320311483899616e-06
example1_float_cuda_col_neumaier,24,4096,4096.0,8.0,0.00377992,6.703151862964098e-06
example1_float_cuda_col_neumaier,25,8192,4096.0,8.0,0.00627566,1.1003913960449658e-05
example1_float_cuda_col_neumaier,26,8192,8192.0,8.0,0.0106118,5.9470452275710296e-05
example1_float_cuda_col_neumaier,27,16384,8192.0,8.0,0.01958862,0.001607870284772
example1_float_cuda_col_neumaier,28,32768,8192.0,16.0,0.03376826,0.0017711284055594
example1_float_cuda_col_neumaier,29,65536,8192.0,16.0,0.06264124,0.0002688013119501
example1_float_cuda_row,15,32,1024.0,8.0,0.00012248,2.2967590297670147e-06
example1_float_cuda_row,16,64,1024.0,8.0,0.00015768,5.219429947761714e-06
example1_float_cuda_row,17,64,2048.0,8.0,0.00016992,3.864226300044964e-06
example1_float_cuda_row,18,128,2048.0,16.0,0.0002325599999999,3.558032017384708e-06
example1_float_cuda_row,19,128,4096.0,16.0,0.0002656,3.175158681556119e-06
example1_float_cuda_row,20,256,4096.0,16.0,0.00040446,4.229198795159621e-06
example1_float_cuda_row,21,256,8192.0,16.0,0.00044908,3.186963240120217e-06
example1_float_cuda_row,22,512,8192.0,32.0,0.0007278,3.4582052676886305e-06
example1_float_cuda_row,23,512,16384.0,32.0,0.00145684,9.1190762152977e-06
example1_float_cuda_row,24,1024,16384.0,32.0,0.0028904799999999,7.0919327551861255e-06
example1_float_cuda_row,25,1024,32768.0,32.0,0.00374468,7.252795098077284e-05
example1_float_cuda_row,26,2048,32768.0,64.0,0.00710338,0.0001052258775497
example1_float_cuda_row,27,2048,65536.0,64.0,0.01238672,0.0004457963312765
example1_float_cuda_row,28,4096,65536.0,32.0,0.0228519799999999,8.008349979100245e-05
example1_float_cuda_row,29,8192,65536.0,32.0,0.0452742999999999,0.0001363445889603
example1_float_cuda_row_kahan,15,32,1024.0,8.0,0.00013738,2.694590196399187e-06
example1_float_cuda_row_kahan,16,64,1024.0,8.0,0.00016862,4.217988687920885e-06
example1_float_cuda_row_kahan,17,64,2048.0,8.0,0.0001964,4.375255094603871e-06
example1_float_cuda_row_kahan,18,128,2048.0,16.0,0.00026218,2.9876617025660077e-06
example1_float_cuda_row_kahan,19,128,4096.0,16.0,0.0003191999999999,4.0808162448816326e-06
example1_float_cuda_row_kahan,20,256,4096.0,16.0,0.00046002,3.1330366048527044e-06
example1_float_cuda_row_kahan,21,256,8192.0,16.0,0.0005578,2.5152595516655635e-06
example1_float_cuda_row_kahan,22,512,8192.0,32.0,0.00084016,4.2778976335654965e-06
example1_float_cuda_row_kahan,23,512,16384.0,32.0,0.00167534,7.090119598311955e-06
example1_float_cuda_row_kahan,24,1024,16384.0,32.0,0.00310758,1.0351160834043931e-05
example1_float_cuda_row_kahan,25,1024,32768.0,32.0,0.0041993199999999,7.374208778034486e-05
example1_float_cuda_row_kahan,26,2048,32768.0,64.0,0.00758762,0.0001385877589788
example1_float_cuda_row_kahan,27,2048,65536.0,32.0,0.01293034,0.0006368207260625
example1_float_cuda_row_kahan,28,4096,65536.0,32.0,0.02380808,0.0001499858279019
example1_float_cuda_row_kahan,29,16384,32768.0,64.0,0.04626474,6.171620698067583e-05
example1_float_cuda_row_neuimaier,15,32,1024.0,8.0,0.0001353,2.689738626251816e-06
example1_float_cuda_row_neuimaier,16,64,1024.0,8.0,0.00017028,3.568799031973119e-06
example1_float_cuda_row_neuimaier,17,64,2048.0,8.0,0.00019616,2.823805508709903e-06
example1_float_cuda_row_neuimaier,18,128,2048.0,16.0,0.00026094,3.2224341161074334e-06
example1_float_cuda_row_neuimaier,19,128,4096.0,16.0,0.00031922,4.131956101471774e-06
example1_float_cuda_row_neuimaier,20,256,4096.0,16.0,0.0004569,2.9294423792014104e-06
example1_float_cuda_row_neuimaier,21,256,8192.0,16.0,0.00056668,6.434727211445279e-06
example1_float_cuda_row_neuimaier,22,512,8192.0,32.0,0.00085332,3.722189393025424e-06
example1_float_cuda_row_neuimaier,23,512,16384.0,32.0,0.00167246,5.925420849601993e-06
example1_float_cuda_row_neuimaier,24,1024,16384.0,32.0,0.00312908,7.339688032073512e-06
example1_float_cuda_row_neuimaier,25,1024,32768.0,32.0,0.00420652,7.084194537482575e-05
example1_float_cuda_row_neuimaier,26,2048,32768.0,64.0,0.00765996,0.0001721809631801
example1_float_cuda_row_neuimaier,27,2048,65536.0,32.0,0.01329674,0.0008556384371345
example1_float_cuda_row_neuimaier,28,4096,65536.0,32.0,0.02392882,9.209526788791556e-05
example1_float_cuda_row_neuimaier,29,8192,65536.0,32.0,0.04662732,0.0001268105512895
example1_float_seq,15,32768,0.0,0.0,7.782e-05,1.7692382772347685e-06
example1_float_seq,16,65536,0.0,0.0,0.0001552399999999,1.59795788046966e-06
example1_float_seq,17,131072,0.0,0.0,0.0003100599999999,3.291361606461652e-06
example1_float_seq,18,262144,0.0,0.0,0.00061904,1.8065639953756809e-06
example1_float_seq,19,524288,0.0,0.0,0.0012404199999999,4.228619690844274e-06
example1_float_seq,20,1048576,0.0,0.0,0.00247966,4.424468145138658e-06
example1_float_seq,21,2097152,0.0,0.0,0.00495102,5.297246107793191e-06
example1_float_seq,22,4194304,0.0,0.0,0.00989534,7.408241411855163e-06
example1_float_seq,23,8388608,0.0,0.0,0.01979296,1.772460528906267e-05
example1_float_seq,24,16777216,0.0,0.0,0.04021428,1.935705324175363e-05
example1_float_seq,25,33554432,0.0,0.0,0.0809759999999999,3.651781784838893e-05
example1_float_seq,26,67108864,0.0,0.0,0.16247182,7.87309264235489e-05
example1_float_seq,27,134217728,0.0,0.0,0.32566144,0.0001368462805113
example1_float_seq,28,268435456,0.0,0.0,0.6526434799999999,0.0003257316561784
example1_float_seq,29,536870912,0.0,0.0,1.30414018,0.0001544003132597
example1_float_seq_kahan,15,32768,0.0,0.0,0.00030942,2.0110916925685845e-06
example1_float_seq_kahan,16,65536,0.0,0.0,0.00061912,2.9529646120466693e-06
example1_float_seq_kahan,17,131072,0.0,0.0,0.00123886,2.8500626559528606e-06
example1_float_seq_kahan,18,262144,0.0,0.0,0.00247502,2.360300914748666e-06
example1_float_seq_kahan,19,524288,0.0,0.0,0.00495356,6.201250696761246e-06
example1_float_seq_kahan,20,1048576,0.0,0.0,0.00989698,5.929827749847192e-06
example1_float_seq_kahan,21,2097152,0.0,0.0,0.019775,2.441143927233556e-06
example1_float_seq_kahan,22,4194304,0.0,0.0,0.03953628,3.43475632620585e-06
example1_float_seq_kahan,23,8388608,0.0,0.0,0.07906388,7.636218745863292e-06
example1_float_seq_kahan,24,16777216,0.0,0.0,0.1581628199999999,8.684233896400214e-06
example1_float_seq_kahan,25,33554432,0.0,0.0,0.31638646,1.4524026540139896e-05
example1_float_seq_kahan,26,67108864,0.0,0.0,0.63283396,5.269006799488584e-05
example1_float_seq_kahan,27,134217728,0.0,0.0,1.26604278,5.285532429306404e-05
example1_float_seq_kahan,28,268435456,0.0,0.0,2.53277142,8.991381133835812e-05
example1_float_seq_kahan,29,536870912,0.0,0.0,5.06495452,0.0001260704759171
example1_float_seq_neumaier,15,32768,0.0,0.0,0.0001068,1.3552618543578768e-06
example1_float_seq_neumaier,16,65536,0.0,0.0,0.0002138199999999,2.2286630017816046e-06
example1_float_seq_neumaier,17,131072,0.0,0.0,0.00042662,2.747094940522611e-06
example1_float_seq_neumaier,18,262144,0.0,0.0,0.0008542,3.398679215248662e-06
example1_float_seq_neumaier,19,524288,0.0,0.0,0.00171494,8.07214914609083e-06
example1_float_seq_neumaier,20,1048576,0.0,0.0,0.00341224,1.1872726420374624e-05
