output,repetition,arg1,arg2
"0,000335",0,16,2048
"0,000349",1,16,2048
"0,000338",2,16,2048
"0,000342",3,16,2048
"0,000335",4,16,2048
"0,000348",5,16,2048
"0,000337",6,16,2048
"0,000333",7,16,2048
"0,000339",8,16,2048
"0,00033",9,16,2048
"0,000332",10,16,2048
"0,000333",11,16,2048
"0,000337",12,16,2048
"0,000345",13,16,2048
"0,000331",14,16,2048
"0,000338",15,16,2048
"0,000339",16,16,2048
"0,000335",17,16,2048
"0,000332",18,16,2048
"0,000334",19,16,2048
"0,000346",20,16,2048
"0,000355",21,16,2048
"0,000326",22,16,2048
"0,000331",23,16,2048
"0,000327",24,16,2048
"0,000341",25,16,2048
"0,000348",26,16,2048
"0,000345",27,16,2048
"0,000339",28,16,2048
"0,000341",29,16,2048
"0,000348",30,16,2048
"0,000332",31,16,2048
"0,000326",32,16,2048
"0,000343",33,16,2048
"0,000346",34,16,2048
"0,000335",35,16,2048
"0,000332",36,16,2048
"0,000344",37,16,2048
"0,000346",38,16,2048
"0,000344",39,16,2048
"0,000332",40,16,2048
"0,000339",41,16,2048
"0,000336",42,16,2048
"0,000335",43,16,2048
"0,000331",44,16,2048
"0,000345",45,16,2048
"0,000333",46,16,2048
"0,000332",47,16,2048
"0,000349",48,16,2048
"0,000345",49,16,2048
"0,000341",50,16,2048
"0,00033",51,16,2048
"0,000341",52,16,2048
"0,000333",53,16,2048
"0,00033",54,16,2048
"0,000336",55,16,2048
"0,000346",56,16,2048
"0,000339",57,16,2048
"0,00033",58,16,2048
"0,000334",59,16,2048
"0,000338",60,16,2048
"0,000332",61,16,2048
"0,000334",62,16,2048
"0,000328",63,16,2048
"0,000335",64,16,2048
"0,000334",65,16,2048
"0,000345",66,16,2048
"0,000351",67,16,2048
"0,000334",68,16,2048
"0,000345",69,16,2048
"0,000336",70,16,2048
"0,000335",71,16,2048
"0,000328",72,16,2048
"0,000336",73,16,2048
"0,000337",74,16,2048
"0,000339",75,16,2048
"0,000329",76,16,2048
"0,000356",77,16,2048
"0,000333",78,16,2048
"0,000334",79,16,2048
"0,000325",80,16,2048
"0,000334",81,16,2048
"0,000327",82,16,2048
"0,000335",83,16,2048
"0,000335",84,16,2048
"0,000332",85,16,2048
"0,000333",86,16,2048
"0,000343",87,16,2048
"0,000333",88,16,2048
"0,000341",89,16,2048
"0,000335",90,16,2048
"0,000328",91,16,2048
"0,000338",92,16,2048
"0,000335",93,16,2048
"0,00035",94,16,2048
"0,000333",95,16,2048
"0,000338",96,16,2048
"0,000329",97,16,2048
"0,000325",98,16,2048
"0,000331",99,16,2048
"0,000335",0,32,1024
"0,000339",1,32,1024
"0,000339",2,32,1024
"0,000338",3,32,1024
"0,000323",4,32,1024
"0,000337",5,32,1024
"0,00033",6,32,1024
"0,00033",7,32,1024
"0,000327",8,32,1024
"0,000331",9,32,1024
"0,000353",10,32,1024
"0,000339",11,32,1024
"0,000334",12,32,1024
"0,000331",13,32,1024
"0,000341",14,32,1024
"0,000331",15,32,1024
"0,000329",16,32,1024
"0,000337",17,32,1024
"0,000352",18,32,1024
"0,000334",19,32,1024
"0,000333",20,32,1024
"0,000339",21,32,1024
"0,000332",22,32,1024
"0,000342",23,32,1024
"0,000338",24,32,1024
"0,000329",25,32,1024
"0,000331",26,32,1024
"0,000344",27,32,1024
"0,000345",28,32,1024
"0,000346",29,32,1024
"0,00033",30,32,1024
"0,000325",31,32,1024
"0,00034",32,32,1024
"0,000323",33,32,1024
"0,000334",34,32,1024
"0,000344",35,32,1024
"0,000343",36,32,1024
"0,000345",37,32,1024
"0,000337",38,32,1024
"0,000358",39,32,1024
"0,000332",40,32,1024
"0,00033",41,32,1024
"0,000334",42,32,1024
"0,000339",43,32,1024
"0,000344",44,32,1024
"0,000348",45,32,1024
"0,000346",46,32,1024
"0,000338",47,32,1024
"0,000331",48,32,1024
"0,000345",49,32,1024
"0,000346",50,32,1024
"0,000328",51,32,1024
"0,000324",52,32,1024
"0,000342",53,32,1024
"0,000334",54,32,1024
"0,000344",55,32,1024
"0,000333",56,32,1024
"0,000331",57,32,1024
"0,000334",58,32,1024
"0,000333",59,32,1024
"0,000329",60,32,1024
"0,000327",61,32,1024
"0,000341",62,32,1024
"0,000347",63,32,1024
"0,000348",64,32,1024
"0,00034",65,32,1024
"0,000338",66,32,1024
"0,000342",67,32,1024
"0,000343",68,32,1024
"0,000342",69,32,1024
"0,000332",70,32,1024
"0,000335",71,32,1024
"0,000335",72,32,1024
"0,000334",73,32,1024
"0,000333",74,32,1024
"0,000339",75,32,1024
"0,000336",76,32,1024
"0,000341",77,32,1024
"0,000337",78,32,1024
"0,000338",79,32,1024
"0,000333",80,32,1024
"0,000348",81,32,1024
"0,000341",82,32,1024
"0,000336",83,32,1024
"0,000335",84,32,1024
"0,000336",85,32,1024
"0,000336",86,32,1024
"0,00035",87,32,1024
"0,000342",88,32,1024
"0,000338",89,32,1024
"0,000342",90,32,1024
"0,000337",91,32,1024
"0,000334",92,32,1024
"0,000337",93,32,1024
"0,000338",94,32,1024
"0,000339",95,32,1024
"0,000332",96,32,1024
"0,000332",97,32,1024
"0,000329",98,32,1024
"0,000348",99,32,1024
"0,000341",0,64,512
"0,000343",1,64,512
"0,000335",2,64,512
"0,000328",3,64,512
"0,000345",4,64,512
"0,000336",5,64,512
"0,000339",6,64,512
"0,000341",7,64,512
"0,00034",8,64,512
"0,000391",9,64,512
"0,000354",10,64,512
"0,000347",11,64,512
"0,000331",12,64,512
"0,000343",13,64,512
"0,000329",14,64,512
"0,000336",15,64,512
"0,000338",16,64,512
"0,000354",17,64,512
"0,000338",18,64,512
"0,000328",19,64,512
"0,000332",20,64,512
"0,000342",21,64,512
"0,000341",22,64,512
"0,000347",23,64,512
"0,000331",24,64,512
"0,000337",25,64,512
"0,000334",26,64,512
"0,000342",27,64,512
"0,000333",28,64,512
"0,000337",29,64,512
"0,000337",30,64,512
"0,000338",31,64,512
"0,000337",32,64,512
"0,000346",33,64,512
"0,000329",34,64,512
"0,000341",35,64,512
"0,00033",36,64,512
"0,000354",37,64,512
"0,000339",38,64,512
"0,000336",39,64,512
"0,000341",40,64,512
"0,000338",41,64,512
"0,000335",42,64,512
"0,000336",43,64,512
"0,000346",44,64,512
"0,000321",45,64,512
"0,000335",46,64,512
"0,000338",47,64,512
"0,000339",48,64,512
"0,000349",49,64,512
"0,000347",50,64,512
"0,00034",51,64,512
"0,000333",52,64,512
"0,00033",53,64,512
"0,000327",54,64,512
"0,000323",55,64,512
"0,000328",56,64,512
"0,00034",57,64,512
"0,000335",58,64,512
"0,00034",59,64,512
"0,00034",60,64,512
"0,00033",61,64,512
"0,000322",62,64,512
"0,000327",63,64,512
"0,000334",64,64,512
"0,000327",65,64,512
"0,000333",66,64,512
"0,000328",67,64,512
"0,000346",68,64,512
"0,000332",69,64,512
"0,000329",70,64,512
"0,000335",71,64,512
"0,000331",72,64,512
"0,000333",73,64,512
"0,000325",74,64,512
"0,000331",75,64,512
"0,000345",76,64,512
"0,000337",77,64,512
"0,00034",78,64,512
"0,000344",79,64,512
"0,000329",80,64,512
"0,000333",81,64,512
"0,000329",82,64,512
"0,000324",83,64,512
"0,000325",84,64,512
"0,000374",85,64,512
"0,00034",86,64,512
"0,000348",87,64,512
"0,00033",88,64,512
"0,000325",89,64,512
"0,000326",90,64,512
"0,000337",91,64,512
"0,000332",92,64,512
"0,000342",93,64,512
"0,000334",94,64,512
"0,000338",95,64,512
"0,000338",96,64,512
"0,000332",97,64,512
"0,000329",98,64,512
"0,000338",99,64,512
"0,000338",0,128,256
"0,000332",1,128,256
"0,000329",2,128,256
"0,00033",3,128,256
"0,000336",4,128,256
"0,00033",5,128,256
"0,000335",6,128,256
"0,00033",7,128,256
"0,000327",8,128,256
"0,000335",9,128,256
"0,000337",10,128,256
"0,000332",11,128,256
"0,000336",12,128,256
"0,000334",13,128,256
"0,000331",14,128,256
"0,00033",15,128,256
"0,000329",16,128,256
"0,000322",17,128,256
"0,000334",18,128,256
"0,000344",19,128,256
"0,000329",20,128,256
"0,000334",21,128,256
"0,000355",22,128,256
"0,000333",23,128,256
"0,000329",24,128,256
"0,000323",25,128,256
"0,000336",26,128,256
"0,000332",27,128,256
"0,000334",28,128,256
"0,00033",29,128,256
"0,000328",30,128,256
"0,00034",31,128,256
"0,000338",32,128,256
"0,000336",33,128,256
"0,000333",34,128,256
"0,000332",35,128,256
"0,000331",36,128,256
"0,000337",37,128,256
"0,000326",38,128,256
"0,000331",39,128,256
"0,000345",40,128,256
"0,000333",41,128,256
"0,000333",42,128,256
"0,000329",43,128,256
"0,000338",44,128,256
"0,00033",45,128,256
"0,000329",46,128,256
"0,000331",47,128,256
"0,000334",48,128,256
"0,000329",49,128,256
"0,000336",50,128,256
"0,00033",51,128,256
"0,000327",52,128,256
"0,000336",53,128,256
"0,00033",54,128,256
"0,000332",55,128,256
"0,000329",56,128,256
"0,000324",57,128,256
"0,000343",58,128,256
"0,000341",59,128,256
"0,000329",60,128,256
"0,000325",61,128,256
"0,000332",62,128,256
"0,000331",63,128,256
"0,000337",64,128,256
"0,000328",65,128,256
"0,000325",66,128,256
"0,000335",67,128,256
"0,000335",68,128,256
"0,000334",69,128,256
"0,000324",70,128,256
"0,000336",71,128,256
"0,000338",72,128,256
"0,000327",73,128,256
"0,000327",74,128,256
"0,000325",75,128,256
"0,000339",76,128,256
"0,000333",77,128,256
"0,000341",78,128,256
"0,000336",79,128,256
"0,000323",80,128,256
"0,000341",81,128,256
"0,000332",82,128,256
"0,000331",83,128,256
"0,000333",84,128,256
"0,000339",85,128,256
"0,000341",86,128,256
"0,000342",87,128,256
"0,000329",88,128,256
"0,000328",89,128,256
"0,000333",90,128,256
"0,000332",91,128,256
"0,000331",92,128,256
"0,000331",93,128,256
"0,000333",94,128,256
"0,000341",95,128,256
"0,000343",96,128,256
"0,000337",97,128,256
"0,000342",98,128,256
"0,000325",99,128,256
"0,00033",0,256,128
"0,00033",1,256,128
"0,000341",2,256,128
"0,000341",3,256,128
"0,000348",4,256,128
"0,000324",5,256,128
"0,000328",6,256,128
"0,00033",7,256,128
"0,000333",8,256,128
"0,000325",9,256,128
"0,00034",10,256,128
"0,000334",11,256,128
"0,000338",12,256,128
"0,000382",13,256,128
"0,000334",14,256,128
"0,000334",15,256,128
"0,000325",16,256,128
"0,000341",17,256,128
"0,000342",18,256,128
"0,000339",19,256,128
"0,00032",20,256,128
"0,000342",21,256,128
"0,000337",22,256,128
"0,000338",23,256,128
"0,000326",24,256,128
"0,000334",25,256,128
"0,000331",26,256,128
"0,000332",27,256,128
"0,000328",28,256,128
"0,000336",29,256,128
"0,000327",30,256,128
"0,00034",31,256,128
"0,000333",32,256,128
"0,000333",33,256,128
"0,000326",34,256,128
"0,00033",35,256,128
"0,000321",36,256,128
"0,000337",37,256,128
"0,000329",38,256,128
"0,00035",39,256,128
"0,000345",40,256,128
"0,00033",41,256,128
"0,000325",42,256,128
"0,000333",43,256,128
"0,000335",44,256,128
"0,000328",45,256,128
"0,000328",46,256,128
"0,000328",47,256,128
"0,000337",48,256,128
"0,000343",49,256,128
"0,000366",50,256,128
"0,000332",51,256,128
"0,000335",52,256,128
"0,000326",53,256,128
"0,000338",54,256,128
"0,000337",55,256,128
"0,000331",56,256,128
"0,000342",57,256,128
"0,000339",58,256,128
"0,000333",59,256,128
"0,000327",60,256,128
"0,000325",61,256,128
"0,000329",62,256,128
"0,000341",63,256,128
"0,000335",64,256,128
"0,000334",65,256,128
"0,000339",66,256,128
"0,000339",67,256,128
"0,000349",68,256,128
"0,000326",69,256,128
"0,000326",70,256,128
"0,000334",71,256,128
"0,00033",72,256,128
"0,000335",73,256,128
"0,000337",74,256,128
"0,000339",75,256,128
"0,000342",76,256,128
"0,000342",77,256,128
"0,000332",78,256,128
"0,00033",79,256,128
"0,000327",80,256,128
"0,000338",81,256,128
"0,000329",82,256,128
"0,000347",83,256,128
"0,000333",84,256,128
"0,000335",85,256,128
"0,000353",86,256,128
"0,000329",87,256,128
"0,000323",88,256,128
"0,000326",89,256,128
"0,00033",90,256,128
"0,000326",91,256,128
"0,000324",92,256,128
"0,00033",93,256,128
"0,000343",94,256,128
"0,000346",95,256,128
"0,000331",96,256,128
"0,000328",97,256,128
"0,00033",98,256,128
"0,000337",99,256,128
"0,000322",0,512,64
"0,000333",1,512,64
"0,000329",2,512,64
"0,000339",3,512,64
"0,000336",4,512,64
"0,000337",5,512,64
"0,000333",6,512,64
"0,000339",7,512,64
"0,000336",8,512,64
"0,00033",9,512,64
"0,000341",10,512,64
"0,000327",11,512,64
"0,000341",12,512,64
"0,000339",13,512,64
"0,000333",14,512,64
"0,00033",15,512,64
"0,000331",16,512,64
"0,000327",17,512,64
"0,000329",18,512,64
"0,00033",19,512,64
"0,000334",20,512,64
"0,000341",21,512,64
"0,000337",22,512,64
"0,000343",23,512,64
"0,000335",24,512,64
"0,000333",25,512,64
"0,00033",26,512,64
"0,000335",27,512,64
"0,000329",28,512,64
"0,000345",29,512,64
"0,000351",30,512,64
"0,00033",31,512,64
"0,000337",32,512,64
"0,000333",33,512,64
"0,000337",34,512,64
"0,00033",35,512,64
"0,00033",36,512,64
"0,000326",37,512,64
"0,000332",38,512,64
"0,000351",39,512,64
"0,00034",40,512,64
"0,000342",41,512,64
"0,000335",42,512,64
"0,000333",43,512,64
"0,000339",44,512,64
"0,000335",45,512,64
"0,000329",46,512,64
"0,000333",47,512,64
"0,000346",48,512,64
"0,000337",49,512,64
"0,000333",50,512,64
"0,000335",51,512,64
"0,000339",52,512,64
"0,000326",53,512,64
"0,000325",54,512,64
"0,000328",55,512,64
"0,000339",56,512,64
"0,000332",57,512,64
"0,000333",58,512,64
"0,000331",59,512,64
"0,000337",60,512,64
"0,000339",61,512,64
"0,00034",62,512,64
"0,000332",63,512,64
"0,000332",64,512,64
"0,000338",65,512,64
"0,000342",66,512,64
"0,000341",67,512,64
"0,000345",68,512,64
"0,000335",69,512,64
"0,000342",70,512,64
"0,000335",71,512,64
"0,000322",72,512,64
"0,000331",73,512,64
"0,000349",74,512,64
"0,000333",75,512,64
"0,000333",76,512,64
"0,00034",77,512,64
"0,000323",78,512,64
"0,000337",79,512,64
"0,000331",80,512,64
"0,000334",81,512,64
"0,000329",82,512,64
"0,000334",83,512,64
"0,000341",84,512,64
"0,000342",85,512,64
"0,000335",86,512,64
"0,000337",87,512,64
"0,000329",88,512,64
"0,000324",89,512,64
"0,000334",90,512,64
"0,000326",91,512,64
"0,000335",92,512,64
"0,000344",93,512,64
"0,000332",94,512,64
"0,000322",95,512,64
"0,000339",96,512,64
"0,000339",97,512,64
"0,000328",98,512,64
"0,000325",99,512,64
"0,00033",0,1024,32
"0,000337",1,1024,32
"0,000336",2,1024,32
"0,000345",3,1024,32
"0,000334",4,1024,32
"0,000341",5,1024,32
"0,000343",6,1024,32
"0,00034",7,1024,32
"0,000347",8,1024,32
"0,000345",9,1024,32
"0,000331",10,1024,32
"0,000339",11,1024,32
"0,000351",12,1024,32
"0,000325",13,1024,32
"0,000339",14,1024,32
"0,000323",15,1024,32
"0,000335",16,1024,32
"0,000336",17,1024,32
"0,000327",18,1024,32
"0,000327",19,1024,32
"0,000345",20,1024,32
"0,000343",21,1024,32
"0,000335",22,1024,32
"0,000345",23,1024,32
"0,000322",24,1024,32
"0,000337",25,1024,32
"0,000355",26,1024,32
"0,000329",27,1024,32
"0,000333",28,1024,32
"0,000338",29,1024,32
"0,000331",30,1024,32
"0,000329",31,1024,32
"0,000324",32,1024,32
"0,000331",33,1024,32
"0,000325",34,1024,32
"0,000327",35,1024,32
"0,000321",36,1024,32
"0,000334",37,1024,32
"0,000391",38,1024,32
"0,000343",39,1024,32
"0,00033",40,1024,32
"0,000326",41,1024,32
"0,00033",42,1024,32
"0,00034",43,1024,32
"0,000333",44,1024,32
"0,000336",45,1024,32
"0,000339",46,1024,32
"0,000336",47,1024,32
"0,000342",48,1024,32
"0,000327",49,1024,32
"0,000337",50,1024,32
"0,000339",51,1024,32
"0,000345",52,1024,32
"0,000334",53,1024,32
"0,000339",54,1024,32
"0,000338",55,1024,32
"0,000348",56,1024,32
"0,000339",57,1024,32
"0,000331",58,1024,32
"0,000369",59,1024,32
"0,000328",60,1024,32
"0,000328",61,1024,32
"0,000382",62,1024,32
"0,00033",63,1024,32
"0,000339",64,1024,32
"0,000334",65,1024,32
"0,000333",66,1024,32
"0,000331",67,1024,32
"0,00034",68,1024,32
"0,000342",69,1024,32
"0,00033",70,1024,32
"0,000336",71,1024,32
"0,000331",72,1024,32
"0,000338",73,1024,32
"0,000347",74,1024,32
"0,000337",75,1024,32
"0,000325",76,1024,32
"0,000321",77,1024,32
"0,000327",78,1024,32
"0,000324",79,1024,32
"0,000333",80,1024,32
"0,000339",81,1024,32
"0,00033",82,1024,32
"0,000337",83,1024,32
"0,000341",84,1024,32
"0,000331",85,1024,32
"0,000328",86,1024,32
"0,000324",87,1024,32
"0,000336",88,1024,32
"0,000331",89,1024,32
"0,000326",90,1024,32
"0,000326",91,1024,32
"0,000334",92,1024,32
"0,000346",93,1024,32
"0,000325",94,1024,32
"0,000334",95,1024,32
"0,000335",96,1024,32
"0,00033",97,1024,32
"0,000329",98,1024,32
"0,000327",99,1024,32
"0,000338",0,2048,16
"0,000341",1,2048,16
"0,000336",2,2048,16
"0,000332",3,2048,16
"0,000326",4,2048,16
"0,000328",5,2048,16
"0,000333",6,2048,16
"0,000327",7,2048,16
"0,00033",8,2048,16
"0,000334",9,2048,16
"0,000335",10,2048,16
"0,000334",11,2048,16
"0,000337",12,2048,16
"0,000333",13,2048,16
"0,00032",14,2048,16
"0,000337",15,2048,16
"0,000324",16,2048,16
"0,000334",17,2048,16
"0,000328",18,2048,16
"0,000341",19,2048,16
"0,000333",20,2048,16
"0,000331",21,2048,16
"0,00034",22,2048,16
"0,00035",23,2048,16
"0,000336",24,2048,16
"0,000332",25,2048,16
"0,000334",26,2048,16
"0,000324",27,2048,16
"0,000339",28,2048,16
"0,000341",29,2048,16
"0,00034",30,2048,16
"0,000406",31,2048,16
"0,000329",32,2048,16
"0,000335",33,2048,16
"0,000337",34,2048,16
"0,000342",35,2048,16
"0,000332",36,2048,16
"0,000339",37,2048,16
"0,000339",38,2048,16
"0,000336",39,2048,16
"0,00034",40,2048,16
"0,000324",41,2048,16
"0,000339",42,2048,16
"0,000338",43,2048,16
"0,000342",44,2048,16
"0,000344",45,2048,16
"0,000336",46,2048,16
"0,000335",47,2048,16
"0,000333",48,2048,16
"0,00033",49,2048,16
"0,000341",50,2048,16
"0,000324",51,2048,16
"0,000372",52,2048,16
"0,000337",53,2048,16
"0,000334",54,2048,16
"0,000348",55,2048,16
"0,000329",56,2048,16
"0,000339",57,2048,16
"0,000333",58,2048,16
"0,000344",59,2048,16
"0,000346",60,2048,16
"0,000327",61,2048,16
"0,000327",62,2048,16
"0,000355",63,2048,16
"0,000335",64,2048,16
"0,000342",65,2048,16
"0,00034",66,2048,16
"0,000343",67,2048,16
"0,000345",68,2048,16
"0,000331",69,2048,16
"0,000335",70,2048,16
"0,000329",71,2048,16
"0,000345",72,2048,16
"0,000334",73,2048,16
"0,000339",74,2048,16
"0,000343",75,2048,16
"0,000339",76,2048,16
"0,000327",77,2048,16
"0,000336",78,2048,16
"0,000336",79,2048,16
"0,000331",80,2048,16
"0,000334",81,2048,16
"0,000347",82,2048,16
"0,000344",83,2048,16
"0,000332",84,2048,16
"0,00033",85,2048,16
"0,000341",86,2048,16
"0,000335",87,2048,16
"0,000334",88,2048,16
"0,000331",89,2048,16
"0,000347",90,2048,16
"0,000344",91,2048,16
"0,000339",92,2048,16
"0,000329",93,2048,16
"0,000335",94,2048,16
"0,000343",95,2048,16
"0,000333",96,2048,16
"0,000348",97,2048,16
"0,000345",98,2048,16
"0,000336",99,2048,16
"0,000688",0,32,2048
"0,000655",1,32,2048
"0,000666",2,32,2048
"0,000667",3,32,2048
"0,000672",4,32,2048
"0,000668",5,32,2048
"0,000675",6,32,2048
"0,000647",7,32,2048
"0,000681",8,32,2048
"0,000685",9,32,2048
"0,000663",10,32,2048
"0,00068",11,32,2048
"0,000678",12,32,2048
"0,000652",13,32,2048
"0,00066",14,32,2048
"0,000672",15,32,2048
"0,000686",16,32,2048
"0,000687",17,32,2048
"0,000689",18,32,2048
"0,000672",19,32,2048
"0,000661",20,32,2048
"0,000664",21,32,2048
"0,000665",22,32,2048
"0,000678",23,32,2048
"0,000675",24,32,2048
"0,000661",25,32,2048
"0,00068",26,32,2048
"0,000682",27,32,2048
"0,000671",28,32,2048
"0,000676",29,32,2048
"0,00067",30,32,2048
"0,000674",31,32,2048
"0,000652",32,32,2048
"0,000658",33,32,2048
"0,000671",34,32,2048
"0,00069",35,32,2048
"0,000707",36,32,2048
"0,000678",37,32,2048
"0,000664",38,32,2048
"0,000653",39,32,2048
"0,000671",40,32,2048
"0,000661",41,32,2048
"0,000669",42,32,2048
"0,000675",43,32,2048
"0,000685",44,32,2048
"0,00068",45,32,2048
"0,000661",46,32,2048
"0,000671",47,32,2048
"0,000653",48,32,2048
"0,000671",49,32,2048
"0,000662",50,32,2048
"0,000664",51,32,2048
"0,000694",52,32,2048
"0,000694",53,32,2048
"0,000681",54,32,2048
"0,000657",55,32,2048
"0,00067",56,32,2048
"0,000665",57,32,2048
"0,000686",58,32,2048
"0,000664",59,32,2048
"0,00069",60,32,2048
"0,000699",61,32,2048
"0,000689",62,32,2048
"0,000671",63,32,2048
"0,000687",64,32,2048
"0,000671",65,32,2048
"0,000666",66,32,2048
"0,00067",67,32,2048
"0,000661",68,32,2048
"0,000674",69,32,2048
"0,000682",70,32,2048
"0,000686",71,32,2048
"0,000654",72,32,2048
"0,000687",73,32,2048
"0,000675",74,32,2048
"0,000668",75,32,2048
"0,000665",76,32,2048
"0,000678",77,32,2048
"0,000661",78,32,2048
"0,000689",79,32,2048
"0,000699",80,32,2048
"0,000681",81,32,2048
"0,000672",82,32,2048
"0,000673",83,32,2048
"0,000676",84,32,2048
"0,000652",85,32,2048
"0,000671",86,32,2048
"0,000673",87,32,2048
"0,000691",88,32,2048
"0,000804",89,32,2048
"0,000688",90,32,2048
"0,000681",91,32,2048
"0,000673",92,32,2048
"0,000675",93,32,2048
"0,000694",94,32,2048
"0,00067",95,32,2048
"0,000671",96,32,2048
"0,000685",97,32,2048
"0,000698",98,32,2048
"0,00067",99,32,2048
"0,000686",0,64,1024
"0,000674",1,64,1024
"0,000681",2,64,1024
"0,000681",3,64,1024
"0,000665",4,64,1024
"0,000675",5,64,1024
"0,000702",6,64,1024
"0,000713",7,64,1024
"0,000673",8,64,1024
"0,000667",9,64,1024
"0,00068",10,64,1024
"0,000666",11,64,1024
"0,000761",12,64,1024
"0,000668",13,64,1024
"0,000684",14,64,1024
"0,000689",15,64,1024
"0,000677",16,64,1024
"0,000665",17,64,1024
"0,00068",18,64,1024
"0,000665",19,64,1024
"0,000686",20,64,1024
"0,000685",21,64,1024
"0,00067",22,64,1024
"0,000694",23,64,1024
"0,000715",24,64,1024
"0,000682",25,64,1024
"0,000678",26,64,1024
"0,000668",27,64,1024
"0,000696",28,64,1024
"0,00067",29,64,1024
"0,000661",30,64,1024
"0,000671",31,64,1024
"0,000685",32,64,1024
"0,00069",33,64,1024
"0,000685",34,64,1024
"0,000671",35,64,1024
"0,00068",36,64,1024
"0,000678",37,64,1024
"0,000681",38,64,1024
"0,000677",39,64,1024
"0,000682",40,64,1024
"0,000682",41,64,1024
"0,000686",42,64,1024
"0,000681",43,64,1024
"0,000686",44,64,1024
"0,000669",45,64,1024
"0,000681",46,64,1024
"0,000667",47,64,1024
"0,000675",48,64,1024
"0,000678",49,64,1024
"0,000696",50,64,1024
"0,00067",51,64,1024
"0,000671",52,64,1024
"0,00068",53,64,1024
"0,000667",54,64,1024
"0,000702",55,64,1024
"0,000668",56,64,1024
"0,000685",57,64,1024
"0,00068",58,64,1024
"0,00068",59,64,1024
"0,000695",60,64,1024
"0,000679",61,64,1024
"0,000669",62,64,1024
"0,000685",63,64,1024
"0,000708",64,64,1024
"0,000674",65,64,1024
"0,000679",66,64,1024
"0,00067",67,64,1024
"0,000683",68,64,1024
"0,000684",69,64,1024
"0,000679",70,64,1024
"0,000684",71,64,1024
"0,000671",72,64,1024
"0,000675",73,64,1024
"0,000681",74,64,1024
"0,000665",75,64,1024
"0,000672",76,64,1024
"0,000686",77,64,1024
"0,000698",78,64,1024
"0,000675",79,64,1024
"0,000678",80,64,1024
"0,000664",81,64,1024
"0,000683",82,64,1024
"0,000686",83,64,1024
"0,00069",84,64,1024
"0,000699",85,64,1024
"0,000687",86,64,1024
"0,000713",87,64,1024
"0,000668",88,64,1024
"0,000681",89,64,1024
"0,000698",90,64,1024
"0,000671",91,64,1024
"0,000693",92,64,1024
"0,000675",93,64,1024
"0,000682",94,64,1024
"0,000734",95,64,1024
"0,000676",96,64,1024
"0,000669",97,64,1024
"0,000677",98,64,1024
"0,000679",99,64,1024
"0,000682",0,128,512
"0,000656",1,128,512
"0,000689",2,128,512
"0,000684",3,128,512
"0,000665",4,128,512
"0,000728",5,128,512
"0,000668",6,128,512
"0,000683",7,128,512
"0,000672",8,128,512
"0,00068",9,128,512
"0,000674",10,128,512
"0,000687",11,128,512
"0,000685",12,128,512
"0,000681",13,128,512
"0,000679",14,128,512
"0,000674",15,128,512
"0,000674",16,128,512
"0,00069",17,128,512
"0,000674",18,128,512
"0,000688",19,128,512
"0,000714",20,128,512
"0,000696",21,128,512
"0,000689",22,128,512
"0,000664",23,128,512
"0,000662",24,128,512
"0,000663",25,128,512
"0,000687",26,128,512
"0,000665",27,128,512
"0,000664",28,128,512
"0,000707",29,128,512
"0,000706",30,128,512
"0,000664",31,128,512
"0,000685",32,128,512
"0,000674",33,128,512
"0,000675",34,128,512
"0,000684",35,128,512
"0,000666",36,128,512
"0,000662",37,128,512
"0,000684",38,128,512
"0,000687",39,128,512
"0,000681",40,128,512
"0,000688",41,128,512
"0,000674",42,128,512
"0,000659",43,128,512
"0,00068",44,128,512
"0,000679",45,128,512
"0,000676",46,128,512
"0,000698",47,128,512
"0,000703",48,128,512
"0,000674",49,128,512
"0,000678",50,128,512
"0,000659",51,128,512
"0,000666",52,128,512
"0,000667",53,128,512
"0,000685",54,128,512
"0,000668",55,128,512
"0,000693",56,128,512
"0,000688",57,128,512
"0,000674",58,128,512
"0,000674",59,128,512
"0,000653",60,128,512
"0,000711",61,128,512
"0,000677",62,128,512
"0,000677",63,128,512
"0,000665",64,128,512
"0,000673",65,128,512
"0,000685",66,128,512
"0,000696",67,128,512
"0,000661",68,128,512
"0,000685",69,128,512
"0,000672",70,128,512
"0,000681",71,128,512
"0,000657",72,128,512
"0,000661",73,128,512
"0,000703",74,128,512
"0,000672",75,128,512
"0,000673",76,128,512
"0,000671",77,128,512
"0,000681",78,128,512
"0,000654",79,128,512
"0,00066",80,128,512
"0,000652",81,128,512
"0,000674",82,128,512
"0,000697",83,128,512
"0,000677",84,128,512
"0,000675",85,128,512
"0,000682",86,128,512
"0,00067",87,128,512
"0,000673",88,128,512
"0,00068",89,128,512
"0,000677",90,128,512
"0,000684",91,128,512
"0,000688",92,128,512
"0,000695",93,128,512
"0,000663",94,128,512
"0,000664",95,128,512
"0,000669",96,128,512
"0,000659",97,128,512
"0,000668",98,128,512
"0,000662",99,128,512
"0,000672",0,256,256
"0,00068",1,256,256
"0,000681",2,256,256
"0,00067",3,256,256
"0,000665",4,256,256
"0,000668",5,256,256
"0,000713",6,256,256
"0,000671",7,256,256
"0,000686",8,256,256
"0,00067",9,256,256
"0,000689",10,256,256
"0,000688",11,256,256
"0,000664",12,256,256
"0,000688",13,256,256
"0,00067",14,256,256
