output,repetition,arg1,arg2
"0,002847",22,2048,64
"0,002904",23,2048,64
"0,002895",24,2048,64
"0,002939",25,2048,64
"0,002881",26,2048,64
"0,002919",27,2048,64
"0,002816",28,2048,64
"0,002901",29,2048,64
"0,002917",30,2048,64
"0,002889",31,2048,64
"0,002889",32,2048,64
"0,00289",33,2048,64
"0,002896",34,2048,64
"0,002889",35,2048,64
"0,002886",36,2048,64
"0,002829",37,2048,64
"0,002849",38,2048,64
"0,002904",39,2048,64
"0,002862",40,2048,64
"0,002876",41,2048,64
"0,00296",42,2048,64
"0,002881",43,2048,64
"0,002917",44,2048,64
"0,002842",45,2048,64
"0,002953",46,2048,64
"0,002822",47,2048,64
"0,002836",48,2048,64
"0,002905",49,2048,64
"0,002849",50,2048,64
"0,002825",51,2048,64
"0,002899",52,2048,64
"0,002868",53,2048,64
"0,002909",54,2048,64
"0,00289",55,2048,64
"0,002866",56,2048,64
"0,002884",57,2048,64
"0,002923",58,2048,64
"0,002857",59,2048,64
"0,002834",60,2048,64
"0,002925",61,2048,64
"0,002878",62,2048,64
"0,002891",63,2048,64
"0,002974",64,2048,64
"0,002927",65,2048,64
"0,002871",66,2048,64
"0,002924",67,2048,64
"0,002962",68,2048,64
"0,00288",69,2048,64
"0,002949",70,2048,64
"0,00286",71,2048,64
"0,002911",72,2048,64
"0,002933",73,2048,64
"0,002853",74,2048,64
"0,002826",75,2048,64
"0,00297",76,2048,64
"0,002914",77,2048,64
"0,002845",78,2048,64
"0,002917",79,2048,64
"0,002859",80,2048,64
"0,002914",81,2048,64
"0,002928",82,2048,64
"0,002818",83,2048,64
"0,002895",84,2048,64
"0,002991",85,2048,64
"0,002858",86,2048,64
"0,00286",87,2048,64
"0,002889",88,2048,64
"0,002883",89,2048,64
"0,002844",90,2048,64
"0,002885",91,2048,64
"0,002916",92,2048,64
"0,002938",93,2048,64
"0,003023",94,2048,64
"0,002934",95,2048,64
"0,002827",96,2048,64
"0,002967",97,2048,64
"0,002898",98,2048,64
"0,00289",99,2048,64
"0,002908",0,4096,32
"0,00286",1,4096,32
"0,002828",2,4096,32
"0,002932",3,4096,32
"0,00293",4,4096,32
"0,00282",5,4096,32
"0,003009",6,4096,32
"0,002908",7,4096,32
"0,002874",8,4096,32
"0,002957",9,4096,32
"0,002844",10,4096,32
"0,002883",11,4096,32
"0,002902",12,4096,32
"0,002882",13,4096,32
"0,002907",14,4096,32
"0,00298",15,4096,32
"0,002954",16,4096,32
"0,002857",17,4096,32
"0,002929",18,4096,32
"0,002878",19,4096,32
"0,002874",20,4096,32
"0,002889",21,4096,32
"0,002889",22,4096,32
"0,002893",23,4096,32
"0,002933",24,4096,32
"0,002957",25,4096,32
"0,002935",26,4096,32
"0,00293",27,4096,32
"0,002907",28,4096,32
"0,002832",29,4096,32
"0,002959",30,4096,32
"0,002862",31,4096,32
"0,002872",32,4096,32
"0,002911",33,4096,32
"0,003182",34,4096,32
"0,002907",35,4096,32
"0,00291",36,4096,32
"0,002946",37,4096,32
"0,002935",38,4096,32
"0,002884",39,4096,32
"0,002859",40,4096,32
"0,00282",41,4096,32
"0,00294",42,4096,32
"0,002884",43,4096,32
"0,002824",44,4096,32
"0,002954",45,4096,32
"0,002873",46,4096,32
"0,002965",47,4096,32
"0,002894",48,4096,32
"0,002969",49,4096,32
"0,002934",50,4096,32
"0,002921",51,4096,32
"0,002891",52,4096,32
"0,00289",53,4096,32
"0,002868",54,4096,32
"0,002916",55,4096,32
"0,002943",56,4096,32
"0,00289",57,4096,32
"0,002857",58,4096,32
"0,002858",59,4096,32
"0,00292",60,4096,32
"0,002908",61,4096,32
"0,002867",62,4096,32
"0,002865",63,4096,32
"0,002881",64,4096,32
"0,00292",65,4096,32
"0,002932",66,4096,32
"0,002811",67,4096,32
"0,002815",68,4096,32
"0,002959",69,4096,32
"0,002894",70,4096,32
"0,002879",71,4096,32
"0,002903",72,4096,32
"0,00291",73,4096,32
"0,002877",74,4096,32
"0,002927",75,4096,32
"0,002931",76,4096,32
"0,002852",77,4096,32
"0,0029",78,4096,32
"0,0029",79,4096,32
"0,002888",80,4096,32
"0,002959",81,4096,32
"0,002871",82,4096,32
"0,002885",83,4096,32
"0,002944",84,4096,32
"0,002893",85,4096,32
"0,002863",86,4096,32
"0,002948",87,4096,32
"0,002911",88,4096,32
"0,002876",89,4096,32
"0,002976",90,4096,32
"0,002845",91,4096,32
"0,002892",92,4096,32
"0,002951",93,4096,32
"0,002891",94,4096,32
"0,002859",95,4096,32
"0,002908",96,4096,32
"0,002938",97,4096,32
"0,002892",98,4096,32
"0,002931",99,4096,32
"0,005",0,64,4096
"0,006068",1,64,4096
"0,006056",2,64,4096
"0,006027",3,64,4096
"0,006164",4,64,4096
"0,006055",5,64,4096
"0,006097",6,64,4096
"0,006115",7,64,4096
"0,00614",8,64,4096
"0,006024",9,64,4096
"0,006143",10,64,4096
"0,006133",11,64,4096
"0,006016",12,64,4096
"0,006128",13,64,4096
"0,006132",14,64,4096
"0,006034",15,64,4096
"0,006117",16,64,4096
"0,00616",17,64,4096
"0,004991",18,64,4096
"0,006145",19,64,4096
"0,006077",20,64,4096
"0,006144",21,64,4096
"0,006168",22,64,4096
"0,005834",23,64,4096
"0,005904",24,64,4096
"0,006068",25,64,4096
"0,005938",26,64,4096
"0,006021",27,64,4096
"0,006154",28,64,4096
"0,006144",29,64,4096
"0,005997",30,64,4096
"0,006001",31,64,4096
"0,006105",32,64,4096
"0,006182",33,64,4096
"0,006171",34,64,4096
"0,006043",35,64,4096
"0,006089",36,64,4096
"0,005832",37,64,4096
"0,006006",38,64,4096
"0,006213",39,64,4096
"0,006005",40,64,4096
"0,005954",41,64,4096
"0,00623",42,64,4096
"0,0049",43,64,4096
"0,006132",44,64,4096
"0,006128",45,64,4096
"0,00612",46,64,4096
"0,005986",47,64,4096
"0,006145",48,64,4096
"0,006041",49,64,4096
"0,006004",50,64,4096
"0,006011",51,64,4096
"0,006019",52,64,4096
"0,006159",53,64,4096
"0,006142",54,64,4096
"0,006128",55,64,4096
"0,005991",56,64,4096
"0,006164",57,64,4096
"0,006029",58,64,4096
"0,006324",59,64,4096
"0,005908",60,64,4096
"0,00608",61,64,4096
"0,004991",62,64,4096
"0,006129",63,64,4096
"0,006057",64,64,4096
"0,006303",65,64,4096
"0,005929",66,64,4096
"0,00598",67,64,4096
"0,006306",68,64,4096
"0,005981",69,64,4096
"0,006129",70,64,4096
"0,006215",71,64,4096
"0,005051",72,64,4096
"0,006063",73,64,4096
"0,00595",74,64,4096
"0,00601",75,64,4096
"0,006085",76,64,4096
"0,006174",77,64,4096
"0,006014",78,64,4096
"0,006045",79,64,4096
"0,004926",80,64,4096
"0,007404",81,64,4096
"0,006125",82,64,4096
"0,005948",83,64,4096
"0,005932",84,64,4096
"0,00616",85,64,4096
"0,006041",86,64,4096
"0,006149",87,64,4096
"0,00615",88,64,4096
"0,005845",89,64,4096
"0,005846",90,64,4096
"0,006105",91,64,4096
"0,005943",92,64,4096
"0,005881",93,64,4096
"0,00611",94,64,4096
"0,006157",95,64,4096
"0,006103",96,64,4096
"0,006065",97,64,4096
"0,006108",98,64,4096
"0,006017",99,64,4096
"0,006167",0,128,2048
"0,005951",1,128,2048
"0,006012",2,128,2048
"0,006046",3,128,2048
"0,006166",4,128,2048
"0,006146",5,128,2048
"0,006064",6,128,2048
"0,006015",7,128,2048
"0,005921",8,128,2048
"0,006158",9,128,2048
"0,00592",10,128,2048
"0,00607",11,128,2048
"0,006094",12,128,2048
"0,005874",13,128,2048
"0,006191",14,128,2048
"0,005999",15,128,2048
"0,006021",16,128,2048
"0,006174",17,128,2048
"0,004989",18,128,2048
"0,005948",19,128,2048
"0,006144",20,128,2048
"0,006005",21,128,2048
"0,006137",22,128,2048
"0,006055",23,128,2048
"0,006019",24,128,2048
"0,00609",25,128,2048
"0,006145",26,128,2048
"0,006163",27,128,2048
"0,005994",28,128,2048
"0,006109",29,128,2048
"0,005955",30,128,2048
"0,006162",31,128,2048
"0,006044",32,128,2048
"0,005998",33,128,2048
"0,006038",34,128,2048
"0,006111",35,128,2048
"0,006016",36,128,2048
"0,006178",37,128,2048
"0,006109",38,128,2048
"0,006034",39,128,2048
"0,0062",40,128,2048
"0,006128",41,128,2048
"0,006008",42,128,2048
"0,006293",43,128,2048
"0,005954",44,128,2048
"0,006153",45,128,2048
"0,006126",46,128,2048
"0,006109",47,128,2048
"0,005888",48,128,2048
"0,006202",49,128,2048
"0,006028",50,128,2048
"0,005998",51,128,2048
"0,006143",52,128,2048
"0,005893",53,128,2048
"0,006065",54,128,2048
"0,00595",55,128,2048
"0,00588",56,128,2048
"0,006023",57,128,2048
"0,006246",58,128,2048
"0,004957",59,128,2048
"0,00609",60,128,2048
"0,005951",61,128,2048
"0,006002",62,128,2048
"0,006187",63,128,2048
"0,006127",64,128,2048
"0,006054",65,128,2048
"0,005237",66,128,2048
"0,00596",67,128,2048
"0,005935",68,128,2048
"0,00616",69,128,2048
"0,006106",70,128,2048
"0,006123",71,128,2048
"0,006133",72,128,2048
"0,00604",73,128,2048
"0,005968",74,128,2048
"0,006124",75,128,2048
"0,006084",76,128,2048
"0,006119",77,128,2048
"0,006065",78,128,2048
"0,006107",79,128,2048
"0,005929",80,128,2048
"0,004869",81,128,2048
"0,006151",82,128,2048
"0,006063",83,128,2048
"0,005983",84,128,2048
"0,005955",85,128,2048
"0,006156",86,128,2048
"0,006122",87,128,2048
"0,006112",88,128,2048
"0,006112",89,128,2048
"0,006069",90,128,2048
"0,006121",91,128,2048
"0,006046",92,128,2048
"0,005907",93,128,2048
"0,005907",94,128,2048
"0,00612",95,128,2048
"0,005946",96,128,2048
"0,00594",97,128,2048
"0,006133",98,128,2048
"0,006052",99,128,2048
"0,006064",0,256,1024
"0,005946",1,256,1024
"0,006037",2,256,1024
"0,006089",3,256,1024
"0,005977",4,256,1024
"0,006068",5,256,1024
"0,005928",6,256,1024
"0,005902",7,256,1024
"0,006103",8,256,1024
"0,006105",9,256,1024
"0,006151",10,256,1024
"0,006174",11,256,1024
"0,006131",12,256,1024
"0,005927",13,256,1024
"0,005981",14,256,1024
"0,006195",15,256,1024
"0,00608",16,256,1024
"0,006084",17,256,1024
"0,006098",18,256,1024
"0,006112",19,256,1024
"0,006161",20,256,1024
"0,00619",21,256,1024
"0,006029",22,256,1024
"0,006092",23,256,1024
"0,0061",24,256,1024
"0,006183",25,256,1024
"0,006113",26,256,1024
"0,006067",27,256,1024
"0,006106",28,256,1024
"0,006087",29,256,1024
"0,006112",30,256,1024
"0,006094",31,256,1024
"0,006005",32,256,1024
"0,006137",33,256,1024
"0,00605",34,256,1024
"0,006076",35,256,1024
"0,006161",36,256,1024
"0,00601",37,256,1024
"0,005204",38,256,1024
"0,006127",39,256,1024
"0,006113",40,256,1024
"0,006125",41,256,1024
"0,006079",42,256,1024
"0,006034",43,256,1024
"0,006084",44,256,1024
"0,006087",45,256,1024
"0,005974",46,256,1024
"0,006174",47,256,1024
"0,006028",48,256,1024
"0,006056",49,256,1024
"0,006025",50,256,1024
"0,006022",51,256,1024
"0,006021",52,256,1024
"0,006006",53,256,1024
"0,006006",54,256,1024
"0,005978",55,256,1024
"0,00612",56,256,1024
"0,006036",57,256,1024
"0,00618",58,256,1024
"0,004846",59,256,1024
"0,006069",60,256,1024
"0,006112",61,256,1024
"0,006003",62,256,1024
"0,004841",63,256,1024
"0,006043",64,256,1024
"0,005968",65,256,1024
"0,006116",66,256,1024
"0,006159",67,256,1024
"0,006135",68,256,1024
"0,006117",69,256,1024
"0,006123",70,256,1024
"0,006115",71,256,1024
"0,005996",72,256,1024
"0,006157",73,256,1024
"0,005983",74,256,1024
"0,006031",75,256,1024
"0,006153",76,256,1024
"0,006147",77,256,1024
"0,004954",78,256,1024
"0,006028",79,256,1024
"0,006065",80,256,1024
"0,004927",81,256,1024
"0,00583",82,256,1024
"0,0061",83,256,1024
"0,006139",84,256,1024
"0,006039",85,256,1024
"0,006139",86,256,1024
"0,006102",87,256,1024
"0,00495",88,256,1024
"0,006005",89,256,1024
"0,006104",90,256,1024
"0,005818",91,256,1024
"0,00595",92,256,1024
"0,006142",93,256,1024
"0,005909",94,256,1024
"0,006025",95,256,1024
"0,006208",96,256,1024
"0,006142",97,256,1024
"0,006074",98,256,1024
"0,006143",99,256,1024
"0,006081",0,512,512
"0,006128",1,512,512
"0,006125",2,512,512
"0,005933",3,512,512
"0,006045",4,512,512
"0,006121",5,512,512
"0,006019",6,512,512
"0,006148",7,512,512
"0,005936",8,512,512
"0,006162",9,512,512
"0,006088",10,512,512
"0,006143",11,512,512
"0,005923",12,512,512
"0,006124",13,512,512
"0,005985",14,512,512
"0,005959",15,512,512
"0,006155",16,512,512
"0,004907",17,512,512
"0,006042",18,512,512
"0,006273",19,512,512
"0,006051",20,512,512
"0,006022",21,512,512
"0,006159",22,512,512
"0,00599",23,512,512
"0,005896",24,512,512
"0,00625",25,512,512
"0,006064",26,512,512
"0,006009",27,512,512
"0,006062",28,512,512
"0,004846",29,512,512
"0,006107",30,512,512
"0,006041",31,512,512
"0,006068",32,512,512
"0,006061",33,512,512
"0,006178",34,512,512
"0,006044",35,512,512
"0,00599",36,512,512
"0,00588",37,512,512
"0,005938",38,512,512
"0,006138",39,512,512
"0,006189",40,512,512
"0,005935",41,512,512
"0,006155",42,512,512
"0,006165",43,512,512
"0,005982",44,512,512
"0,006134",45,512,512
"0,005829",46,512,512
"0,006068",47,512,512
"0,006147",48,512,512
"0,005895",49,512,512
"0,006145",50,512,512
"0,006158",51,512,512
"0,006013",52,512,512
"0,006089",53,512,512
"0,006048",54,512,512
"0,005891",55,512,512
"0,006008",56,512,512
"0,00505",57,512,512
"0,006001",58,512,512
"0,006113",59,512,512
"0,006135",60,512,512
"0,006025",61,512,512
"0,006176",62,512,512
"0,006093",63,512,512
"0,006076",64,512,512
"0,006196",65,512,512
"0,006124",66,512,512
"0,005995",67,512,512
"0,006032",68,512,512
"0,006129",69,512,512
"0,004955",70,512,512
"0,006133",71,512,512
"0,006122",72,512,512
"0,006039",73,512,512
"0,006028",74,512,512
"0,006153",75,512,512
"0,006093",76,512,512
"0,006113",77,512,512
"0,00612",78,512,512
"0,006153",79,512,512
"0,006012",80,512,512
"0,006086",81,512,512
"0,005975",82,512,512
"0,005944",83,512,512
"0,006141",84,512,512
"0,006314",85,512,512
"0,005984",86,512,512
"0,006049",87,512,512
"0,006241",88,512,512
"0,006031",89,512,512
"0,006071",90,512,512
"0,006038",91,512,512
"0,006116",92,512,512
"0,00603",93,512,512
"0,006279",94,512,512
"0,005945",95,512,512
"0,006154",96,512,512
"0,006101",97,512,512
"0,00608",98,512,512
"0,006154",99,512,512
"0,006055",0,1024,256
"0,006064",1,1024,256
"0,006018",2,1024,256
"0,005999",3,1024,256
"0,005918",4,1024,256
"0,006144",5,1024,256
"0,006044",6,1024,256
"0,005956",7,1024,256
"0,00621",8,1024,256
"0,005998",9,1024,256
"0,006003",10,1024,256
"0,00619",11,1024,256
"0,004913",12,1024,256
"0,005999",13,1024,256
"0,006146",14,1024,256
"0,00617",15,1024,256
"0,006138",16,1024,256
"0,006128",17,1024,256
"0,006141",18,1024,256
"0,005991",19,1024,256
"0,006109",20,1024,256
"0,006142",21,1024,256
"0,006126",22,1024,256
"0,005972",23,1024,256
"0,005984",24,1024,256
"0,006125",25,1024,256
"0,005998",26,1024,256
"0,006005",27,1024,256
"0,006193",28,1024,256
"0,006039",29,1024,256
"0,004972",30,1024,256
"0,006238",31,1024,256
"0,005985",32,1024,256
"0,005997",33,1024,256
"0,006291",34,1024,256
"0,00604",35,1024,256
"0,005985",36,1024,256
"0,006243",37,1024,256
"0,006052",38,1024,256
"0,006085",39,1024,256
"0,006079",40,1024,256
"0,006133",41,1024,256
"0,006011",42,1024,256
"0,006196",43,1024,256
"0,006011",44,1024,256
"0,006143",45,1024,256
"0,006005",46,1024,256
"0,006129",47,1024,256
"0,005929",48,1024,256
"0,006115",49,1024,256
"0,004964",50,1024,256
"0,006101",51,1024,256
"0,006069",52,1024,256
"0,006036",53,1024,256
"0,006326",54,1024,256
"0,005928",55,1024,256
"0,006074",56,1024,256
"0,00614",57,1024,256
"0,005966",58,1024,256
"0,006079",59,1024,256
"0,006033",60,1024,256
"0,005966",61,1024,256
"0,005878",62,1024,256
"0,006157",63,1024,256
"0,004984",64,1024,256
"0,005915",65,1024,256
"0,006198",66,1024,256
"0,006053",67,1024,256
"0,006157",68,1024,256
"0,005972",69,1024,256
"0,006134",70,1024,256
"0,005938",71,1024,256
"0,006027",72,1024,256
"0,006097",73,1024,256
"0,006009",74,1024,256
"0,004869",75,1024,256
"0,006121",76,1024,256
"0,006164",77,1024,256
"0,005924",78,1024,256
"0,006021",79,1024,256
"0,004961",80,1024,256
"0,006028",81,1024,256
"0,006156",82,1024,256
"0,00606",83,1024,256
"0,004853",84,1024,256
"0,006027",85,1024,256
"0,006208",86,1024,256
"0,00604",87,1024,256
"0,006146",88,1024,256
"0,006166",89,1024,256
"0,004858",90,1024,256
"0,006161",91,1024,256
"0,006068",92,1024,256
"0,006179",93,1024,256
"0,006005",94,1024,256
"0,006141",95,1024,256
"0,006142",96,1024,256
"0,006055",97,1024,256
"0,006053",98,1024,256
"0,006194",99,1024,256
"0,005923",0,2048,128
"0,006024",1,2048,128
"0,006079",2,2048,128
"0,006103",3,2048,128
"0,006178",4,2048,128
"0,005968",5,2048,128
"0,006118",6,2048,128
"0,00596",7,2048,128
"0,006012",8,2048,128
"0,006156",9,2048,128
"0,005975",10,2048,128
"0,006072",11,2048,128
"0,006098",12,2048,128
"0,005989",13,2048,128
"0,004846",14,2048,128
"0,006142",15,2048,128
"0,006063",16,2048,128
"0,005929",17,2048,128
"0,006111",18,2048,128
"0,005862",19,2048,128
"0,00614",20,2048,128
"0,005994",21,2048,128
"0,006973",22,2048,128
"0,006118",23,2048,128
"0,006021",24,2048,128
"0,006008",25,2048,128
"0,006042",26,2048,128
"0,006131",27,2048,128
"0,00598",28,2048,128
"0,006153",29,2048,128
"0,006183",30,2048,128
"0,006133",31,2048,128
"0,006141",32,2048,128
"0,005862",33,2048,128
"0,006006",34,2048,128
"0,006115",35,2048,128
"0,006006",36,2048,128
"0,006071",37,2048,128
"0,006183",38,2048,128
"0,005782",39,2048,128
"0,005923",40,2048,128
"0,006213",41,2048,128
"0,006054",42,2048,128
"0,005",43,2048,128
"0,006204",44,2048,128
"0,006027",45,2048,128
"0,006054",46,2048,128
"0,006031",47,2048,128
"0,006137",48,2048,128
"0,006038",49,2048,128
"0,005978",50,2048,128
"0,004888",51,2048,128
"0,006151",52,2048,128
"0,005974",53,2048,128
"0,006152",54,2048,128
"0,005995",55,2048,128
"0,004207",56,2048,128
"0,005896",57,2048,128
"0,006025",58,2048,128
"0,005843",59,2048,128
"0,006034",60,2048,128
"0,006326",61,2048,128
"0,006058",62,2048,128
"0,006054",63,2048,128
"0,006105",64,2048,128
"0,006001",65,2048,128
"0,005902",66,2048,128
"0,00597",67,2048,128
"0,004819",68,2048,128
"0,006075",69,2048,128
"0,006097",70,2048,128
"0,006041",71,2048,128
"0,006141",72,2048,128
"0,006154",73,2048,128
"0,006145",74,2048,128
"0,006025",75,2048,128
"0,006186",76,2048,128
"0,005962",77,2048,128
"0,004975",78,2048,128
"0,006072",79,2048,128
"0,006012",80,2048,128
"0,006127",81,2048,128
"0,006034",82,2048,128
"0,006097",83,2048,128
"0,006059",84,2048,128
"0,006027",85,2048,128
"0,006105",86,2048,128
"0,006084",87,2048,128
"0,006056",88,2048,128
"0,00601",89,2048,128
"0,006224",90,2048,128
"0,005976",91,2048,128
"0,006065",92,2048,128
"0,006282",93,2048,128
"0,006031",94,2048,128
"0,00609",95,2048,128
"0,006137",96,2048,128
"0,005909",97,2048,128
"0,005928",98,2048,128
"0,00623",99,2048,128
"0,006063",0,4096,64
"0,00595",1,4096,64
"0,006113",2,4096,64
"0,00609",3,4096,64
"0,005905",4,4096,64
"0,005981",5,4096,64
"0,006034",6,4096,64
"0,006104",7,4096,64
"0,006116",8,4096,64
"0,006097",9,4096,64
"0,005899",10,4096,64
"0,006098",11,4096,64
"0,006131",12,4096,64
"0,006075",13,4096,64
"0,005892",14,4096,64
"0,006088",15,4096,64
"0,006099",16,4096,64
"0,006097",17,4096,64
"0,00603",18,4096,64
"0,006175",19,4096,64
"0,00599",20,4096,64
"0,005988",21,4096,64
"0,006334",22,4096,64
"0,005835",23,4096,64
"0,005892",24,4096,64
"0,006201",25,4096,64
"0,005967",26,4096,64
"0,006275",27,4096,64
"0,005994",28,4096,64
"0,00494",29,4096,64
"0,006158",30,4096,64
"0,006012",31,4096,64
"0,006121",32,4096,64
"0,00612",33,4096,64
"0,005929",34,4096,64
"0,006001",35,4096,64
"0,00615",36,4096,64
"0,006042",37,4096,64
"0,006123",38,4096,64
"0,006082",39,4096,64
"0,004969",40,4096,64
"0,005001",41,4096,64
"0,004941",42,4096,64
"0,006112",43,4096,64
"0,005993",44,4096,64
"0,006168",45,4096,64
"0,006096",46,4096,64
"0,006117",47,4096,64
"0,006192",48,4096,64
"0,006088",49,4096,64
"0,005916",50,4096,64
"0,00615",51,4096,64
"0,006072",52,4096,64
"0,005969",53,4096,64
"0,006121",54,4096,64
"0,006087",55,4096,64
"0,006117",56,4096,64
"0,006024",57,4096,64
"0,006044",58,4096,64
"0,00597",59,4096,64
"0,006044",60,4096,64
"0,006135",61,4096,64
"0,006099",62,4096,64
"0,006167",63,4096,64
"0,005971",64,4096,64
"0,006204",65,4096,64
"0,006121",66,4096,64
"0,00597",67,4096,64
"0,006143",68,4096,64
"0,006065",69,4096,64
"0,00611",70,4096,64
"0,006273",71,4096,64
"0,005986",72,4096,64
"0,006124",73,4096,64
"0,006176",74,4096,64
"0,004871",75,4096,64
"0,006097",76,4096,64
"0,006194",77,4096,64
"0,006058",78,4096,64
"0,006074",79,4096,64
"0,006019",80,4096,64
"0,006123",81,4096,64
"0,005983",82,4096,64
"0,006165",83,4096,64
"0,006009",84,4096,64
"0,006079",85,4096,64
"0,005905",86,4096,64
"0,005727",87,4096,64
"0,006056",88,4096,64
"0,005921",89,4096,64
"0,005983",90,4096,64
"0,006076",91,4096,64
"0,0061",92,4096,64
"0,006033",93,4096,64
"0,00619",94,4096,64
"0,006096",95,4096,64
"0,006025",96,4096,64
"0,006079",97,4096,64
"0,006031",98,4096,64
"0,006115",99,4096,64
"0,006056",0,8192,32
"0,006016",1,8192,32
"0,005877",2,8192,32
"0,006058",3,8192,32
"0,005975",4,8192,32
"0,006115",5,8192,32
"0,006214",6,8192,32
"0,005976",7,8192,32
"0,006063",8,8192,32
"0,006125",9,8192,32
"0,005934",10,8192,32
"0,006105",11,8192,32
"0,006131",12,8192,32
"0,006048",13,8192,32
"0,006082",14,8192,32
"0,005958",15,8192,32
"0,006007",16,8192,32
"0,005005",17,8192,32
"0,005961",18,8192,32
"0,006035",19,8192,32
"0,006179",20,8192,32
"0,006073",21,8192,32
"0,006144",22,8192,32
"0,00613",23,8192,32
"0,006095",24,8192,32
"0,00607",25,8192,32
"0,006082",26,8192,32
"0,006172",27,8192,32
"0,006106",28,8192,32
"0,005999",29,8192,32
"0,006162",30,8192,32
"0,006038",31,8192,32
"0,004928",32,8192,32
"0,005883",33,8192,32
"0,006016",34,8192,32
"0,006067",35,8192,32
"0,005969",36,8192,32
"0,006179",37,8192,32
"0,006016",38,8192,32
"0,005897",39,8192,32
"0,006084",40,8192,32
"0,005957",41,8192,32
"0,005984",42,8192,32
"0,006223",43,8192,32
"0,004936",44,8192,32
"0,006018",45,8192,32
"0,006214",46,8192,32
"0,006019",47,8192,32
"0,00487",48,8192,32
"0,00613",49,8192,32
"0,006051",50,8192,32
"0,006046",51,8192,32
"0,006171",52,8192,32
"0,00613",53,8192,32
"0,005992",54,8192,32
"0,006083",55,8192,32
"0,006077",56,8192,32
"0,005999",57,8192,32
"0,00601",58,8192,32
"0,006114",59,8192,32
"0,006078",60,8192,32
"0,006207",61,8192,32
"0,006044",62,8192,32
"0,006093",63,8192,32
"0,006064",64,8192,32
"0,006082",65,8192,32
"0,006146",66,8192,32
"0,006118",67,8192,32
"0,005976",68,8192,32
"0,006183",69,8192,32
"0,00607",70,8192,32
"0,005966",71,8192,32
"0,006132",72,8192,32
"0,006109",73,8192,32
"0,005946",74,8192,32
"0,00614",75,8192,32
"0,006099",76,8192,32
"0,006154",77,8192,32
"0,006016",78,8192,32
"0,006093",79,8192,32
"0,005984",80,8192,32
"0,006177",81,8192,32
"0,005944",82,8192,32
"0,006113",83,8192,32
"0,006038",84,8192,32
"0,004908",85,8192,32
"0,005949",86,8192,32
"0,004903",87,8192,32
"0,00611",88,8192,32
"0,004921",89,8192,32
"0,00616",90,8192,32
"0,005895",91,8192,32
"0,006119",92,8192,32
"0,005039",93,8192,32
"0,006035",94,8192,32
"0,006216",95,8192,32
"0,006035",96,8192,32
"0,006116",97,8192,32
"0,006174",98,8192,32
"0,006018",99,8192,32
"0,010852",0,64,8192
"0,010712",1,64,8192
"0,0109",2,64,8192
"0,010657",3,64,8192
"0,010615",4,64,8192
"0,010729",5,64,8192
"0,010874",6,64,8192
"0,010788",7,64,8192
"0,010603",8,64,8192
"0,011097",9,64,8192
"0,010745",10,64,8192
"0,010801",11,64,8192
"0,010963",12,64,8192
"0,011",13,64,8192
"0,010875",14,64,8192
"0,010952",15,64,8192
"0,010768",16,64,8192
"0,010933",17,64,8192
"0,010877",18,64,8192
"0,010921",19,64,8192
"0,011151",20,64,8192
"0,010919",21,64,8192
"0,010765",22,64,8192
"0,010946",23,64,8192
"0,011322",24,64,8192
"0,010874",25,64,8192
"0,010841",26,64,8192
"0,010953",27,64,8192
"0,010928",28,64,8192
"0,010891",29,64,8192
"0,010682",30,64,8192
"0,011055",31,64,8192
"0,011034",32,64,8192
"0,010955",33,64,8192
"0,011047",34,64,8192
"0,010877",35,64,8192
"0,010861",36,64,8192
"0,009778",37,64,8192
"0,010944",38,64,8192
"0,011005",39,64,8192
"0,010726",40,64,8192
"0,010946",41,64,8192
"0,01119",42,64,8192
"0,010841",43,64,8192
"0,010645",44,64,8192
"0,011044",45,64,8192
"0,010792",46,64,8192
"0,010743",47,64,8192
"0,010879",48,64,8192
"0,010941",49,64,8192
"0,009703",50,64,8192
"0,010976",51,64,8192
"0,010754",52,64,8192
"0,01104",53,64,8192
"0,009911",54,64,8192
"0,01072",55,64,8192
"0,011283",56,64,8192
"0,01089",57,64,8192
"0,010681",58,64,8192
"0,010925",59,64,8192
"0,00959",60,64,8192
"0,010751",61,64,8192
"0,010983",62,64,8192
"0,010779",63,64,8192
"0,00996",64,64,8192
"0,010777",65,64,8192
"0,01076",66,64,8192
"0,011023",67,64,8192
"0,010938",68,64,8192
"0,010912",69,64,8192
"0,01099",70,64,8192
"0,010958",71,64,8192
"0,0098",72,64,8192
"0,010749",73,64,8192
"0,010941",74,64,8192
"0,010844",75,64,8192
"0,010928",76,64,8192
"0,010813",77,64,8192
"0,010942",78,64,8192
"0,010958",79,64,8192
"0,010733",80,64,8192
"0,011072",81,64,8192
"0,010779",82,64,8192
"0,010548",83,64,8192
"0,010954",84,64,8192
"0,011019",85,64,8192
"0,011027",86,64,8192
"0,01106",87,64,8192
"0,010901",88,64,8192
"0,011116",89,64,8192
"0,010649",90,64,8192
"0,010793",91,64,8192
"0,011021",92,64,8192
"0,01195",93,64,8192
"0,010674",94,64,8192
"0,010985",95,64,8192
"0,01094",96,64,8192
"0,010952",97,64,8192
"0,010909",98,64,8192
"0,010718",99,64,8192
"0,011024",0,128,4096
"0,010761",1,128,4096
"0,010952",2,128,4096
"0,011122",3,128,4096
"0,010703",4,128,4096
